time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
10.343512,-0.122558,2.225789,-8.567657,-3.165098,2.919235,-9.324252
10.376808,0.886784,1.661486,-8.047798,-3.242613,2.588973,-9.052949
10.410094,1.040916,3.165846,-10.688397,-3.739727,1.902261,-8.775062
10.443611,1.080272,2.848453,-9.221597,-3.157765,3.047628,-8.902558
10.477219,0.972978,2.016439,-8.737203,-3.285411,2.31363,-8.978577
10.510175,1.580529,3.512719,-9.569218,-3.335242,2.692077,-8.882656
10.543564,0.858801,3.081148,-9.94138,-3.178566,2.764504,-8.762492
10.577229,1.115887,3.832206,-9.773031,-2.951557,2.517743,-9.008805
10.610435,0.902946,3.606096,-9.138844,-3.275983,2.416285,-8.909442
10.643521,0.638078,3.331202,-9.286692,-3.130979,2.776775,-8.891934
10.677229,0.549788,3.223608,-9.238507,-3.364871,2.593761,-8.729571
10.710331,0.913121,4.522808,-8.336609,-3.229145,2.068365,-9.201246
10.743524,1.088652,3.918251,-10.48189,-3.196523,2.630573,-8.875922
10.77686,-0.067788,4.751463,-6.802619,-2.922826,2.662597,-8.933385
10.810296,-1.080572,6.62185,-12.163428,-3.451664,2.304801,-8.904653
10.843519,4.208259,-9.936441,-21.873459,-2.953353,2.723801,-8.950444
10.876857,0.742678,9.261103,-24.523187,-2.894843,3.076659,-8.541769
10.910328,2.813587,-7.39311,-7.429623,-3.030569,2.676663,-8.795115
10.943538,-1.465304,0.029929,-12.511647,-3.063191,2.86252,-8.726877
10.977066,-2.018983,1.218094,-10.713986,-3.204155,2.588823,-8.844796
11.010198,-2.428855,3.881738,-9.297017,-3.027277,2.413441,-9.000275
11.043518,-2.205138,5.324296,-11.40369,-3.086984,2.948265,-8.678842
11.077061,0.652593,8.884152,-10.109279,-2.733079,2.822416,-8.654749
11.110197,-4.449334,14.140211,-6.843471,-3.380883,2.076595,-9.290133
11.143665,-6.425518,15.591448,-5.880968,-3.12649,2.31348,-8.952838
11.176867,-0.512377,13.316726,-2.86671,-2.889306,2.54378,-8.838361
11.210173,1.962118,14.726662,-2.713326,-3.372054,1.796913,-8.988902
11.243541,-2.813886,14.714241,3.477552,-3.340031,2.173713,-8.920216
