time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
10.642607,1.184873,3.505985,-9.074199,-2.405211,2.882572,-11.730361
10.675988,1.406195,3.561053,-8.814269,1.777758,2.943028,-12.10806
10.709257,0.976271,3.2272,-8.836416,1.28678,3.983944,-12.775767
10.742619,1.188764,3.937555,-8.999976,1.482064,4.360595,-12.211014
10.776024,1.217495,3.490871,-8.929644,0.566997,3.885479,-9.194661
10.809282,1.201034,4.018811,-9.166977,-0.656484,4.311812,-7.752403
10.842591,1.128607,3.81799,-8.85168,-0.840096,6.499292,-5.943519
10.875998,1.282141,4.091388,-9.072104,0.097418,6.070565,-3.554768
10.909237,1.325837,4.046196,-9.237908,-1.308628,7.574327,-3.510923
10.942638,1.067852,4.27889,-8.954335,-4.899909,6.134014,0.130938
10.975996,1.611954,4.398904,-9.692972,-1.508551,11.538519,21.495611
11.009283,2.328444,5.022915,-10.116761,10.475006,27.615109,-24.120797
11.042636,2.504275,4.902153,-10.325513,-3.655628,3.61687,-8.844347
11.076012,5.404056,6.96992,-13.678413,-3.313244,12.289726,-16.221744
11.109245,14.496062,4.548697,-24.349601,0.807024,5.255161,-10.218967
11.142602,8.728224,3.875004,-16.412539,0.333704,3.915108,-9.733525
11.176027,-5.170014,0.846979,-1.677198,0.562957,3.115417,-8.902109
11.209264,-4.465346,-1.113493,-5.174503,-1.989353,3.035657,-8.3191
11.242589,-2.286395,3.122749,-12.173304,-1.440762,3.723865,-8.571847
11.275945,-2.631471,4.330068,-12.871089,-0.899354,4.010581,-8.821302
11.309281,-5.551304,6.850355,-10.673732,-1.220039,3.557911,-8.793768
11.342568,-1.468596,4.313757,-6.216467,-1.356813,4.123711,-8.912734
11.375953,2.764055,6.867713,-12.642435,-0.907285,4.168005,-8.912285
11.409308,1.658193,6.994311,-11.080462,-1.384197,3.802727,-8.782096
11.442627,-7.192588,4.659732,-10.109429,-0.897558,4.327824,-8.928147
11.475997,-5.870194,6.921435,-10.009467,-0.672196,4.412522,-8.889539
11.509306,-3.972422,4.210204,-5.297809,-1.218991,4.157231,-8.729421
11.542693,2.568322,4.053977,-8.793169,-0.971632,4.210354,-8.76788
11.57599,0.76692,3.572576,-8.613747,-0.539164,4.489288,-8.894627
11.609323,-4.029436,4.701482,-7.080506,-0.965047,4.403992,-8.857665
11.643031,-0.616978,5.872438,-5.044015,-1.154645,4.305677,-8.799903
11.676042,3.207597,3.536961,2.913249,-1.171405,4.439906,-8.961069
11.709398,-28.989131,11.035868,-17.615668,-1.705032,4.439457,-9.395033
11.742642,-3.356042,0.921651,-4.890332,-2.155008,3.101649,-9.27053
11.776035,9.461774,1.849138,-8.609557,-1.7812,4.571592,-9.257362
11.809386,4.248663,20.05829,-28.683111,-2.297618,6.239063,-9.740409
11.842684,-0.692847,2.360318,-8.389283,-4.588352,5.58677,-9.1785
11.876036,-0.689255,1.824297,-8.059619,-4.53463,1.837316,-14.265312
11.909375,-0.010176,4.971887,-9.990313,-2.975201,-2.705245,-13.629629
11.942788,0.768566,4.247166,-9.435586,-0.556223,-3.223459,-9.958738
11.976042,0.521356,3.884581,-9.187778,-2.16249,-0.691051,-11.520711
12.009444,0.57837,3.856897,-9.105474,-2.806853,1.686326,-11.928638
