time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_X_value,acc_Y_value,acc_Z_value
7.222327,1.230364,3.005878,-9.301057,-1.108256,1.675552,-11.954676
7.255737,1.493437,2.923724,-9.485118,0.084548,5.096689,-12.617893
7.289045,1.639937,2.835883,-9.518489,-1.815019,3.540552,-10.152526
7.322416,1.618388,2.804758,-9.481826,-2.062529,4.399054,-9.094999
7.355664,1.535337,2.706742,-9.253321,-7.136173,1.753067,-13.563188
7.389031,1.548505,2.71587,-9.288637,-2.371841,-1.469793,-8.079971
7.422324,1.481166,2.662597,-9.322905,0.002245,0.820941,-9.750585
7.455755,1.550301,2.659754,-9.351337,-1.157339,0.572534,-8.554489
7.489082,1.568258,2.75343,-9.300608,3.007374,3.530227,-11.853667
7.522371,1.69306,2.792188,-9.341311,2.538543,3.066483,-10.891014
7.555717,1.702637,2.822116,-9.351188,3.172281,3.564046,-10.919895
7.589067,1.779404,2.706891,-9.346698,2.079887,4.736349,-13.255522
7.62266,1.790478,2.811043,-9.403563,-1.876074,9.893344,-15.197289
7.655658,1.735409,2.876137,-9.35852,-7.247058,9.483322,-7.661869
7.68907,1.761447,2.797425,-9.262449,4.323484,19.000764,-0.397152
7.722393,1.791974,2.770639,-9.324102,6.528024,21.932119,3.439393
7.755733,1.783594,2.742806,-9.327843,8.16841,8.779402,-4.70253
7.789083,1.933686,2.773333,-9.526719,4.365683,20.831795,-12.039374
7.822415,1.993244,2.789045,-9.83633,0.452221,3.482042,-7.948135
7.855734,1.875026,3.171832,-9.859076,0.085895,4.103808,-9.411045
7.889086,1.739749,3.497754,-9.234317,0.021998,3.262067,-9.447259
7.92242,0.470477,1.496429,-8.997581,-0.085745,3.271943,-9.367349
7.9557,2.36376,4.796056,-9.756271,-0.157125,3.042989,-9.292079
7.989127,2.629376,4.93702,-9.587175,-0.197678,3.037153,-9.245241
8.022415,0.509534,4.954379,-8.837314,-0.091282,2.953204,-9.361513
8.055735,1.637094,3.759929,-12.139634,-0.37321,3.079502,-9.235514
8.089047,5.312624,0.074223,-15.237393,-0.245564,3.026978,-9.322606
8.122374,3.110029,-1.992645,-9.47584,0.054919,2.938239,-9.333081
8.155737,2.551263,-1.199538,-8.812323,0.009727,2.923125,-9.303003
8.189014,2.157402,0.016012,-10.432807,0.083351,2.993757,-9.310186
8.222401,1.277502,0.983453,-10.553868,0.061653,3.003184,-9.311532
8.255738,-0.289409,1.840608,-9.263946,-0.139318,3.026529,-9.259906
8.289083,2.934498,5.334023,-12.139485,0.002245,2.996001,-9.301057
8.3224,3.287955,5.320854,-8.835817,-0.01242,3.074414,-9.310934
8.355776,1.784642,5.212513,-7.714393,0.013917,3.100752,-9.280107
8.389052,4.931334,6.069668,-10.446424,0.050729,3.019046,-9.307193
8.422146,3.64635,7.052522,-10.601903,0.055218,3.085638,-9.29582
8.455683,-0.319039,6.0351,-6.834792,0.056715,2.982085,-9.265293
8.489078,-0.977318,5.691819,-6.969022,0.094874,2.964576,-9.32515
8.521768,0.417504,5.173456,-7.919105,0.06689,3.051818,-9.347147
8.554884,0.60366,6.069967,-9.248533,-0.011373,3.028773,-9.374233
8.5891,-0.271003,6.232479,-7.803281,0.155778,2.989866,-9.480779
8.622438,-1.312369,6.034801,-3.047329,0.437706,3.065436,-9.650923
8.655748,-1.330625,15.13384,7.636878,0.055667,3.190837,-10.000339
8.689086,26.671461,-0.710056,-41.578293,0.080807,3.334194,-10.465878
8.72242,-4.064751,-0.384133,-14.781431,0.44414,3.701568,-10.540849
8.755746,1.89029,3.602205,-9.297915,-0.06704,2.150818,-11.645962
8.788979,1.430138,2.588524,-9.296867,1.232609,3.983196,-12.846099
8.822401,1.542071,2.663196,-9.425261,-1.454829,3.546388,-11.661824
8.855762,1.642331,2.759865,-9.1993,-4.250608,8.520071,-13.719415
8.889082,1.548356,2.580293,-9.296867,-7.657978,-0.485591,-12.429942
8.922441,1.608811,2.881525,-9.541534,1.044807,-3.544742,-8.013978
8.955789,1.639638,2.578647,-9.239853,4.935075,-1.51708,-7.960257
8.989087,1.707576,2.891251,-9.450551,1.582624,0.681025,-9.856382
9.022414,1.793321,2.840971,-9.521032,1.88999,2.46432,-11.314503
9.055745,1.566163,2.620697,-8.724782,2.058189,3.089678,-10.993968
9.089015,1.654003,2.684445,-9.191968,2.403415,3.33599,-10.703212
9.122404,1.790777,2.809546,-9.345352,1.929496,4.26662,-11.580718
9.155749,1.768331,2.765701,-9.365853,-1.668369,4.892875,-10.36861
9.189078,1.721642,2.727243,-9.348644,-0.036812,14.500701,-12.831134
9.222408,1.772221,2.729188,-9.37109,0.373658,16.664837,-6.969022
9.255791,1.759352,2.623391,-9.18269,4.371669,18.519213,-0.433815
9.289082,1.878917,2.665141,-9.654215,7.403286,20.844365,13.257767
9.322437,1.980375,2.681602,-9.808048,-6.569924,10.368311,-41.242344
9.355746,1.958976,2.613364,-9.390544,2.411047,0.203215,-14.524045
9.388568,1.713412,2.469408,-9.419425,-0.224315,4.546602,-10.082942
9.42189,2.383962,3.114369,-10.064236,-0.585104,3.367565,-9.171018
9.455193,1.752618,3.585894,-9.349392,-0.091881,3.266107,-9.398325
9.488544,0.501902,2.277566,-9.068662,-0.070631,3.286009,-9.349392
9.521894,2.066719,4.438559,-9.921926,-0.181667,3.106438,-9.229528
9.555151,0.639873,-2.052353,-13.315529,-0.015413,3.117063,-9.301057
9.588559,2.787998,-2.934349,-15.08371,-0.158771,3.239022,-9.279509
9.621898,5.605326,-3.504039,-11.93612,-0.261127,3.246055,-9.242846
9.65523,3.252489,-0.594382,-8.375665,-0.023793,3.169737,-9.291031
9.688552,1.470691,1.191158,-9.844561,-0.238531,3.141604,-9.19107
9.721794,1.309525,2.491256,-11.81461,-0.132284,3.256979,-9.229977
9.755224,1.218393,2.377377,-10.291245,-0.019603,3.181409,-9.317518
9.788558,1.489247,2.359121,-9.58493,-0.039955,3.192034,-9.292528
9.821895,1.093591,3.778335,-10.723862,-0.185108,3.274337,-9.236711
9.855224,0.272201,4.868633,-10.662659,-0.035316,3.186048,-9.257062
9.8886,1.323592,4.025395,-8.422504,-0.106546,3.106887,-9.210074
9.922423,0.911774,5.408395,-9.702998,-0.007183,3.13068,-9.307043
9.955222,0.513874,6.132967,-9.938087,-0.08784,3.024134,-9.331136
9.988515,1.737205,5.782802,-8.504658,0.040853,3.074265,-9.303302
10.021902,1.677797,5.937084,-6.262557,-0.04175,2.996151,-9.26634
10.055218,1.944311,5.880669,-6.669436,0.101458,3.048825,-9.315722
10.089038,0.983005,5.776218,-7.364229,0.039955,3.06798,-9.309587
10.121403,0.613985,5.254413,-7.648999,0.131686,3.011415,-9.35044
10.155732,1.139531,4.2747,-7.042047,0.199175,3.151331,-9.452496
10.189038,2.067766,0.688806,-5.021419,0.220574,3.129633,-9.605132
10.222376,-0.870323,6.915001,1.217645,0.182115,2.990165,-10.116611
10.255605,6.109173,31.373841,-24.364715,0.01676,3.101051,-10.690193
10.289035,1.77297,4.654345,-9.917137,0.534824,3.545041,-10.40647
10.322374,1.467848,2.550814,-9.600343,-0.308264,2.305549,-10.96778
10.35512,1.2781,2.362114,-9.360765,1.185471,1.614797,-10.866921
10.389261,1.653106,2.676065,-9.616954,-0.885737,4.088994,-10.632281
10.422405,1.528603,2.71572,-9.79862,-1.075783,3.987236,-8.178286
10.45575,1.596541,2.5776,-9.358221,-2.694471,10.600557,-16.765248
10.489074,1.681239,2.657808,-9.452197,-4.074029,-1.04361,-10.848814
10.522387,1.585766,2.616657,-9.406256,-0.23883,-0.902946,-9.431995
10.555754,1.573047,2.537196,-9.380368,1.816366,-1.21525,-8.700391
10.589195,1.762345,2.662148,-9.431546,0.700628,1.643528,-10.462436
10.622406,1.665077,2.64868,-9.4091,1.830732,2.607229,-11.250157
10.655749,1.722241,2.578647,-9.365853,1.885651,2.79144,-10.623153
10.689059,1.773269,2.666488,-9.390693,0.498461,4.536426,-12.17495
10.722418,1.68917,2.567274,-9.34191,-1.297853,6.217515,-12.961174
10.755756,1.71416,2.498139,-9.301955,-1.311321,7.304072,-10.526483
10.789067,1.790179,2.526871,-9.392639,-0.030078,17.178412,-9.246737
10.8224,1.796464,2.627431,-9.382463,-0.074223,19.107609,-2.60274
10.855739,1.780152,2.478237,-9.290582,7.334599,27.40531,16.546769
10.889068,1.851083,2.599448,-9.462672,2.88751,0.1257,-49.996307
10.922426,1.76848,2.533006,-9.902023,0.671598,2.206934,-6.203299
10.955121,1.907648,3.045084,-9.952902,-0.135128,2.566526,-9.275768
10.989071,1.842703,3.245756,-9.340413,-0.472572,3.371905,-9.265143
11.022461,-0.383385,0.721578,-8.215098,-0.186305,3.236029,-9.377675
11.055735,1.526657,4.680382,-9.264096,-0.202317,3.165846,-9.320212
11.089083,2.262452,4.53882,-8.915128,-0.380243,3.101949,-9.219352
11.122414,0.022147,-1.037923,-13.315379,-0.63299,3.160459,-9.074797
11.155365,5.51554,-1.216448,-17.532168,-0.367972,3.197421,-9.206782
11.189068,5.489951,-3.384175,-6.753536,-0.246612,3.142502,-9.363907
11.2217,5.229572,-0.939309,-7.746566,-0.160717,3.23977,-9.252723
11.255736,4.264076,-0.881397,-8.253257,-0.083501,3.202958,-9.334428
11.289087,3.722967,2.110115,-11.269012,-0.13827,3.158813,-9.273373
11.3224,2.213369,1.413827,-9.89514,-0.031575,3.201461,-9.275917
11.355734,1.815768,2.466116,-11.248211,-0.25993,3.134272,-9.248832
11.389084,1.482213,3.76786,-11.113682,-0.155629,3.133823,-9.242846
11.422447,1.798858,2.623091,-11.56321,-0.244217,3.161207,-9.191369
11.455749,1.641733,3.026678,-10.660414,-0.000599,3.065885,-9.268286
11.489036,1.522318,4.023151,-9.24135,-0.074821,3.015455,-9.282053
11.522376,-0.237783,3.252938,-6.229786,-0.127496,2.990914,-9.310485
11.555752,0.812412,5.366795,-9.979538,-0.017957,2.949313,-9.356874
11.589074,1.128457,5.663986,-8.973639,0.019454,2.956047,-9.329789
11.622391,0.195284,5.312624,-6.65941,0.005537,3.005878,-9.31677
11.655731,1.344542,5.305291,-6.782567,0.046689,2.984629,-9.403114
11.689068,1.175595,5.378616,-8.166614,0.161914,3.048376,-9.469406
11.72242,0.96415,5.078433,-6.507523,0.156826,3.057205,-9.507864
11.755825,1.237697,7.797146,-3.057654,0.583308,3.091923,-9.712575
11.78909,-1.024605,16.247184,6.154515,0.444589,3.403479,-10.10479
11.822344,6.08972,27.413989,-31.557453,-0.266963,3.421137,-10.041341
11.855738,0.400295,3.609388,-9.669927,0.204412,3.714587,-10.063339
11.888738,1.791675,2.769741,-9.398026,0.774702,2.523279,-9.739511
11.921763,1.884454,2.738316,-9.650474,1.509299,4.795907,-9.795627
11.955737,1.870387,2.851895,-9.678008,0.880798,5.149513,-10.108231
11.989084,1.787485,2.59002,-9.2831,-0.209051,4.437811,-10.893558
12.022297,2.06193,2.660801,-9.515795,0.320236,8.594892,-10.060196
12.05576,1.888494,2.416734,-9.209177,-0.866433,12.668024,-20.840175
12.08903,1.911689,2.619949,-9.272027,-3.865726,-3.363525,-8.299198
12.122355,1.975287,2.751335,-9.418377,0.42768,-0.173735,-10.667148
12.155749,1.964812,2.726494,-9.233868,-0.487537,-0.234341,-9.146027
