time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_X_value,acc_Y_value,acc_Z_value
12.023841,-0.204263,4.269313,-10.986636,-0.889029,3.455705,-9.140341
12.057219,0.790414,3.694984,-10.460042,-0.933772,3.409016,-9.072253
12.090473,1.794668,3.458997,-9.166079,-0.847428,3.420389,-9.064173
12.123804,2.423168,2.899182,-7.595277,-0.837402,3.390011,-9.099788
12.157126,1.805143,4.523557,-9.556498,-0.828723,3.355444,-9.092754
12.190527,0.47781,5.761852,-8.328827,-0.727863,3.391657,-9.188077
12.223663,0.286716,8.33182,-7.364977,-0.776647,3.305164,-9.202443
12.256757,1.23635,14.440095,-7.828571,-0.644063,3.343323,-9.389347
12.290506,-0.387126,14.55128,0.708559,-0.503549,3.43236,-9.694469
12.323059,11.679333,23.459525,-5.275662,-0.483347,3.825472,-9.878829
12.35632,-0.173885,-6.82312,-10.323119,-0.659177,3.794646,-10.330152
12.390499,-0.345974,5.515091,-10.347062,-2.04517,3.680468,-11.209604
12.423809,1.538629,3.925883,-9.760461,-3.673734,-0.187203,-13.957946
12.457136,1.066805,2.955299,-9.099638,0.278934,9.712127,-14.657976
12.490512,1.267925,3.060647,-9.520135,-1.221386,1.238146,-12.177494
12.523808,1.247723,2.994954,-9.42975,-5.804351,8.39048,-13.663299
12.55712,1.219889,2.857432,-9.63955,-12.332674,5.263541,-17.167787
12.590456,1.218991,2.912052,-9.183887,-12.111202,-5.501324,-7.494568
12.623831,1.32419,3.045982,-9.498586,0.043546,-0.006584,-8.029841
12.657111,1.255205,2.975351,-9.4088,-1.060669,0.516268,-7.241821
12.690471,1.276604,2.953204,-9.314226,-2.304801,2.444418,-9.546921
12.723817,1.31611,3.024134,-9.299112,-1.549852,4.55558,-13.189978
12.757141,1.324939,2.913698,-9.257661,-6.947922,9.118493,-17.595616
12.790478,1.280195,2.960536,-9.327694,1.996237,5.450295,-10.04583
12.82384,1.315511,3.272242,-9.346848,14.070777,41.295617,0.073475
12.857144,1.458121,2.883919,-9.569068,16.928209,43.721629,11.253599
12.89047,1.614198,2.77049,-9.680103,-1.18203,-4.750864,-7.966392
12.923804,1.348882,2.818226,-9.721853,-1.385993,3.941146,-9.449653
12.957141,-1.955833,0.164158,-9.346549,-1.04765,3.538756,-9.433342
12.990471,2.06612,3.973619,-10.623602,-0.582859,3.556414,-9.251526
13.023798,2.496344,4.922804,-10.289599,-0.563855,3.576317,-9.187927
13.057144,-0.152187,2.81643,-11.901403,-0.756295,3.406622,-9.091857
13.090472,2.744901,3.43655,-17.298874,-0.81301,3.423531,-9.040379
13.123789,4.141967,-1.474432,-7.564451,-0.515819,3.534117,-9.048161
13.157139,4.815959,-0.195284,-8.954484,-0.769165,3.409315,-8.988154
13.190476,6.854096,0.831416,-9.577298,-0.675638,3.492217,-9.232521
13.223805,3.442686,2.554106,-8.891784,-0.633289,3.479348,-9.137947
13.257169,1.267925,3.379387,-8.790326,-0.643764,3.363375,-9.168025
13.29051,0.238232,4.663323,-10.88817,-0.49038,3.501196,-9.247485
13.323803,0.747018,5.015134,-10.00408,-0.656633,3.513616,-9.095747
13.357137,2.049959,4.783935,-9.640597,-0.801188,3.442386,-9.003567
13.390498,2.373337,4.696843,-9.741457,-0.803583,3.42817,-9.067165
13.423806,2.442622,4.09468,-8.642778,-0.659925,3.470519,-9.139293
13.457172,1.42475,4.05682,-7.89576,-0.664265,3.476206,-9.054146
13.490519,1.610906,4.87432,-7.990185,-0.688208,3.452861,-9.109215
13.523846,0.845782,4.451578,-7.277585,-0.485891,3.48698,-9.259606
13.557224,1.724485,8.919917,-9.448156,-0.516418,3.522445,-9.259906
13.590476,2.031104,10.210138,-10.522443,-0.537368,3.486531,-9.200797
13.623827,-1.167814,9.849798,-1.004553,-0.496964,3.708152,-9.286542
13.657187,-0.288212,12.606969,1.64278,-0.295096,3.678224,-9.347746
13.690499,5.576295,6.851851,-17.43071,-0.3352,3.764119,-9.431995
13.723825,-2.766748,3.286907,-12.107611,0.008679,3.896852,-10.047776
13.757137,2.925071,2.452049,-9.841568,-0.749113,3.643357,-10.990676
13.790499,1.429539,3.02189,-9.593609,-4.466094,0.154731,-12.549207
13.823806,0.965945,2.928961,-9.432893,1.937876,5.461519,-15.405592
13.857153,1.035679,2.998545,-9.356725,-2.28415,1.880114,-12.855975
13.890473,0.990337,2.762409,-9.310335,-7.7117,1.414275,-19.089053
13.923812,1.09808,2.865962,-9.336822,-7.362882,1.019966,-11.822391
13.957159,1.129655,2.849501,-9.411494,-1.733763,-2.544978,-8.202678
13.990475,1.032387,2.768694,-9.264694,-2.905617,-1.21944,-8.678094
14.023803,1.100474,2.948265,-9.401168,-3.693786,1.352174,-9.051453
14.05714,1.159284,2.918486,-9.370492,-2.111462,3.001688,-10.361278
14.090556,1.224528,2.905767,-9.406107,-1.067253,4.093932,-11.579521
14.123804,1.209115,2.973555,-9.479731,-1.369832,3.699024,-12.233461
14.157137,1.078926,3.001838,-9.494396,-5.81722,6.715227,-15.127405
14.190458,1.305335,3.559407,-9.649725,15.201928,55.017576,-4.622022
14.223806,1.314314,2.826606,-9.481976,22.1497,67.486425,-18.10949
14.257145,1.432981,2.437085,-9.437232,-0.601116,-3.436101,-4.163665
14.289563,1.482962,2.952156,-9.987021,-0.894566,4.938965,-11.015816
14.323803,-0.151289,2.731732,-9.744449,-0.791013,2.989268,-9.231024
14.356594,1.876822,3.19353,-10.024581,-0.859699,3.527533,-9.219352
14.390469,2.338021,3.466329,-9.817924,-0.769763,3.798686,-9.235813
14.423828,2.162341,4.789173,-10.128882,-0.623712,3.508379,-9.169521
14.457148,1.299948,2.308093,-11.251354,-0.624909,3.510773,-9.193015
14.490472,1.734811,3.330753,-15.786882,-0.680426,3.350206,-9.083477
14.523827,4.075975,-1.466651,-7.821687,-0.595729,3.286309,-9.177153
14.557142,5.253515,-0.143208,-8.907496,-0.608598,3.483239,-9.208578
14.590454,5.090853,0.728761,-9.361363,-0.78802,3.403479,-9.109065
14.623814,3.753195,2.067916,-9.441722,-0.854611,3.417845,-9.036938
14.657145,1.35367,2.835285,-10.301869,-0.856706,3.542049,-9.07375
14.69047,1.115887,3.313095,-10.650837,-0.679978,3.443135,-9.184037
14.723857,0.116572,3.596818,-10.20505,-0.659327,3.451664,-9.153659
14.757141,0.928235,3.710547,-10.142949,-0.709457,3.526037,-9.058486
14.790473,1.771174,3.896553,-10.111673,-0.753752,3.446576,-9.103678
14.823791,1.831779,3.459446,-9.246887,-0.66202,3.467826,-9.192267
14.856462,1.232908,4.218584,-11.046044,-0.691201,3.471118,-9.112208
14.890496,0.969088,3.845973,-9.389496,-0.705417,3.498353,-9.088714
14.923776,0.102056,3.18949,-7.339538,-0.701975,3.499101,-9.137498
14.957161,0.864188,2.850548,-6.859333,-0.583458,3.515412,-9.213965
14.990471,0.378297,5.786244,-8.04675,-0.42768,3.609089,-9.380518
15.023879,-0.124503,7.714543,-4.09902,-0.520907,3.647248,-9.483771
15.057138,3.464683,22.272557,-4.277244,-0.253196,3.839239,-9.579393
15.090476,-1.083116,16.337718,-0.476313,-0.193189,3.848966,-9.856831
15.12378,0.531831,0.675189,-8.30668,-1.141476,3.515562,-10.949225
15.157135,0.872418,3.073367,-9.223243,-4.556777,1.006199,-12.353175
15.190477,1.476078,3.150583,-9.557994,1.234405,6.948371,-14.88678
15.224304,1.22363,3.019495,-9.44681,-0.675937,0.16341,-11.880602
15.257127,1.164671,2.936593,-9.618151,-1.339304,4.028987,-10.899394
15.29047,1.107807,2.884218,-9.419425,-8.262835,18.13882,-26.665326
15.323882,1.210462,2.966222,-9.39234,-12.592005,-5.672814,-10.88413
15.356292,1.238595,3.018298,-9.381715,-0.467634,0.377549,-10.664604
15.390474,1.236799,3.000491,-9.36301,-3.984094,0.298687,-7.730405
15.423777,1.238894,2.976249,-9.356126,-2.83738,1.63859,-8.359055
15.457143,1.24877,3.016652,-9.364805,-1.412929,4.028687,-13.219608
15.490494,1.231113,3.00483,-9.447558,-1.680341,6.163494,-16.819119
15.524068,1.259096,2.950211,-9.320511,-9.277563,6.881032,-16.69297
15.55714,1.453931,3.172131,-9.583284,27.490606,74.689339,-3.804223
15.590492,1.104066,3.014856,-9.71901,7.465537,38.056895,-14.058656
15.62381,1.49613,2.313779,-9.639699,-1.062016,-6.194021,-10.531272
15.657199,0.304374,1.379109,-9.4926,-1.126213,-0.621018,-9.235065
15.690477,1.607465,4.273653,-10.314439,-0.638826,3.810209,-7.55233
15.723807,3.212684,5.543822,-10.279423,-2.257214,6.928319,-10.825171
15.757139,1.455427,4.169501,-9.642393,-0.24721,3.473512,-9.350739
15.790476,1.655051,-0.657232,-16.412838,-0.148446,3.569732,-9.246737
15.823806,5.625827,-0.639125,-10.886225,-0.616828,3.546538,-9.042025
15.85629,5.131706,-1.271516,-6.452903,-0.530933,3.49132,-9.116847
15.890458,5.966414,0.094574,-7.454613,-0.362585,3.519004,-9.127472
15.923803,4.924899,1.942665,-9.026313,-0.589444,3.511521,-9.021075
15.956906,2.948864,2.645089,-8.655498,-0.484095,3.418892,-9.149319
15.990006,0.758839,4.587155,-11.069388,-0.346274,3.432211,-9.196307
16.023182,-0.110736,6.469065,-11.665566,-0.350314,3.436251,-9.172215
16.056375,-0.861794,5.382806,-9.338019,-0.591539,3.362028,-9.142735
16.09047,1.331373,4.652998,-9.366302,-0.273847,3.449868,-9.155006
16.123832,2.79967,5.37712,-10.307257,-0.413463,3.317734,-9.275917
16.15714,2.22953,4.884196,-8.761295,-0.341784,3.381033,-9.187329
16.190476,1.168861,4.16606,-7.63179,-0.245863,3.373551,-9.239105
16.223808,1.419812,3.760378,-6.623346,-0.36887,3.363076,-9.250927
16.257144,1.520522,6.938644,-9.801314,-0.31859,3.404676,-9.286991
16.29047,2.50218,8.292913,-10.721917,-0.185408,3.484586,-9.307941
16.323798,0.093377,6.975606,-5.893837,-0.194835,3.518405,-9.345801
16.357144,-0.131387,7.490677,-3.783572,0.179721,3.57093,-9.416731
16.390471,0.054919,11.72228,-4.916519,0.099961,3.649492,-9.377525
16.423788,13.486421,15.814865,-12.460619,0.568045,3.890417,-9.375729
16.45714,-2.666637,-2.767497,-6.282011,0.615631,3.924386,-9.824957
16.490477,0.443542,2.270084,-8.332269,-0.508936,3.841933,-10.644402
16.523807,1.209414,3.770404,-10.034158,-1.460066,0.746868,-11.607354
16.557175,1.302043,3.015754,-9.429002,1.666424,6.943133,-14.744469
16.590552,1.171405,2.964726,-9.37947,-2.206186,1.84839,-11.703725
16.623811,1.212108,2.826606,-9.550363,-5.185727,8.555237,-16.468057
16.65716,1.199239,2.932852,-9.521631,-12.059127,1.129355,-13.631874
16.690456,1.247124,2.848753,-9.378572,-9.307342,-2.818675,-11.376605
16.723813,1.256851,2.920731,-9.401917,-1.864252,-0.790713,-9.260205
16.757137,1.242485,2.893795,-9.399373,-2.15441,1.797062,-10.728651
16.790465,1.309076,2.921779,-9.382613,-2.355081,1.870686,-9.903819
16.823814,1.317606,2.894843,-9.349542,0.933772,2.773333,-11.769567
16.857135,1.20702,2.978344,-9.369295,1.363696,4.278741,-15.33092
16.890475,1.258348,2.94647,-9.344603,-0.457907,6.046024,-17.583495
16.923834,1.321048,2.704347,-9.494695,14.842336,61.441149,-3.973918
16.957174,1.176642,2.828701,-9.50128,17.718772,36.09747,17.10389
16.990471,1.406195,2.532258,-10.146989,0.282975,22.385388,-7.05776
17.023805,1.03538,2.147077,-9.92866,-0.623861,-5.018276,-1.018919
17.057143,-0.226859,-0.276241,-9.042624,0.790863,2.804608,-6.518746
17.090471,1.908397,5.122128,-9.471201,-0.414062,4.698489,-8.923807
17.123807,2.689084,6.654472,-9.901724,-1.184424,4.002051,-9.650174
17.157129,2.177155,5.965366,-8.593097,-0.445637,3.916006,-9.382463
17.190504,1.70997,3.873508,-11.443944,-0.919406,3.304116,-8.930541
17.223801,2.609923,5.345545,-17.515557,-1.052588,3.699473,-9.045766
17.257138,4.949141,0.470777,-8.890886,-0.853114,3.468873,-9.189723
17.289942,3.854952,1.276754,-6.114112,-1.006798,3.501346,-9.127023
17.323025,5.125869,2.654516,-8.276153,-1.011287,3.56255,-9.032299
17.357127,3.947431,3.223758,-8.318053,-0.9848,3.419042,-9.183887
17.39061,1.949997,4.162019,-8.930092,-1.004403,3.606245,-9.043223
17.423808,0.23045,5.111803,-9.657208,-1.069797,3.63782,-9.015389
17.457142,0.845333,5.091901,-10.330302,-1.068151,3.742869,-8.973938
17.490463,1.179486,4.014771,-8.938622,-1.24892,3.594274,-8.905102
17.523806,3.366667,4.225318,-10.01665,-1.16093,3.651587,-8.787632
17.557131,3.461092,4.068941,-9.276366,-1.201483,3.61253,-8.894328
17.590458,3.154174,3.883833,-10.531422,-1.01428,3.630488,-9.049358
17.623901,2.682948,3.091474,-9.534201,-0.921352,3.562699,-9.227732
17.657159,1.651609,1.999978,-7.374404,-0.828723,3.632283,-9.193165
17.690092,2.282205,2.077493,-7.976867,-0.880948,3.639915,-9.139892
17.723807,4.52221,3.31504,-9.417779,-0.959211,3.699024,-9.065968
17.757145,3.211338,7.193785,-10.137262,-1.005601,3.632283,-9.181942
17.790454,0.618923,10.36023,-9.970261,-1.024456,3.64635,-9.216808
17.823855,-1.617491,14.18256,-3.061844,-0.954572,3.867223,-9.356874
17.857143,0.918808,22.974382,7.787868,-0.462846,4.119371,-9.094251
17.890541,-12.840562,18.442895,-17.996959,-1.138783,3.997711,-9.820618
17.92383,0.596926,1.618837,-9.080783,-3.534716,2.406109,-11.414614
17.956475,1.277951,4.394864,-10.946681,0.178374,0.757642,-12.274014
17.990779,1.172901,3.367116,-9.524474,2.421522,6.741265,-15.257296
18.023826,0.888729,2.959339,-9.3253,-0.532579,0.502351,-14.944841
18.05714,1.023109,2.889755,-9.375879,-2.484372,10.373399,-23.659747
18.090456,1.183077,2.855636,-9.397876,-8.622277,-4.668411,-15.671358
18.123138,1.396767,3.020094,-9.572809,-5.735964,0.223267,-13.662551
18.156327,1.221236,2.916242,-9.324102,-6.605838,0.831267,-10.418441
18.190471,1.178438,2.897836,-9.328891,-3.269698,2.767197,-8.453929
18.223823,1.215101,2.920581,-9.305397,-1.252362,4.845289,-10.711143
18.257039,1.222583,2.939287,-9.33338,-4.12416,5.109858,-11.59239
18.29013,1.178588,2.884817,-9.315273,-5.144874,8.526805,-18.121312
18.323812,1.227222,2.70749,-9.493199,5.302448,55.840762,27.182342
18.357159,1.226923,2.888259,-9.543629,6.866965,49.641803,5.365448
18.390561,1.482812,2.749839,-9.809993,4.604364,24.436992,-18.728264
18.423807,1.414126,2.635212,-10.138908,-0.060755,-3.205352,-2.772884
18.457157,0.668006,2.270383,-9.649276,-0.3774,4.254199,-9.130015
18.490476,1.847641,4.733655,-9.989415,-1.558082,3.50808,-8.858862
18.523818,1.913335,4.353113,-10.14235,-0.894715,3.664157,-9.113106
18.557126,2.543032,5.007203,-9.455938,-0.622215,3.45331,-9.230576
18.590518,1.006199,3.243661,-9.949311,-0.69584,3.577514,-9.1155
18.623806,0.672346,1.690666,-14.959955,-0.814806,3.498652,-9.043073
18.657143,3.820384,-0.294497,-8.837464,-0.774552,3.46618,-9.087816
18.690472,4.531488,0.530335,-8.223329,-0.784279,3.332698,-9.279209
18.723807,5.479176,1.355765,-8.404098,-0.816153,3.505386,-9.046964
18.757145,3.361579,3.542497,-9.9746,-0.637479,3.221663,-9.262449
18.790473,0.887083,3.104642,-7.45581,-0.72936,3.386719,-9.134505
18.822982,-0.596177,3.617169,-8.190407,-0.707512,3.414852,-9.110712
18.857143,1.213904,4.792016,-10.064835,-0.758839,3.511671,-9.050106
18.89051,2.001474,4.98715,-9.560389,-0.76677,3.573623,-9.026163
18.923809,1.932339,4.563811,-9.45489,-0.722027,3.511821,-9.11969
18.957139,1.539976,4.619178,-10.067977,-0.651096,3.500149,-9.093952
18.990473,1.224678,4.50111,-9.943325,-0.568494,3.485184,-9.206782
19.023809,0.537517,3.524391,-8.618386,-0.7123,3.36966,-9.129417
19.057137,0.593334,3.263713,-9.261103,-0.542905,3.523493,-9.171766
19.090498,1.191756,3.532322,-9.43828,-0.443991,3.482491,-9.242846
19.123877,1.521569,4.611098,-9.909805,-0.588845,3.489075,-9.189424
19.157138,2.608875,3.941895,-9.11116,-0.429924,3.512719,-9.275768
19.190471,1.115738,4.955725,-8.042111,-0.543653,3.578861,-9.25796
19.223808,0.460302,6.755032,-4.088395,-0.417653,3.712492,-9.301806
19.257138,-0.964598,10.848066,-0.016161,-0.130189,3.784919,-9.38366
19.290452,9.250777,24.07321,-8.243531,0.008081,3.94399,-9.426458
19.323844,-1.940719,-7.088287,-11.227112,-0.278934,3.955512,-10.58664
19.357142,-0.33954,5.027105,-11.016714,-3.367715,2.440527,-11.855762
19.390475,1.592201,2.896339,-9.10308,1.696801,-0.493672,-12.118535
19.423839,1.300696,2.930009,-9.233119,0.772756,3.519901,-13.782864
19.457144,1.252063,3.008571,-9.406556,-2.835285,2.371691,-12.538433
19.490491,1.284385,2.918037,-9.634611,-5.616998,12.353923,-19.18677
19.523806,1.217495,2.963978,-9.322756,-13.10109,-3.581105,-12.242439
19.557144,1.276454,3.015006,-9.326197,-2.732331,-2.368848,-9.524175
19.590473,1.292017,3.021291,-9.335924,-1.129206,0.482599,-8.842402
19.623876,1.314015,2.925819,-9.597201,-3.953267,1.677049,-8.098377
19.65714,1.220787,3.090875,-9.305996,-2.300461,3.460344,-11.750114
19.690477,1.268523,2.993607,-9.162189,-1.753217,4.315553,-14.852661
19.723771,1.313267,3.056158,-9.341611,-8.906599,11.293104,-15.62407
19.756487,1.458719,2.769592,-9.953201,16.580439,46.573225,-11.289812
19.789928,1.324041,2.754927,-9.66035,19.829486,31.949218,18.058163
19.823829,0.985399,2.306746,-9.383511,-1.513189,-1.24473,-5.450894
19.857166,0.629548,1.2784,-9.420772,-2.088267,4.985055,-10.664155
19.890555,1.577237,4.069989,-9.77348,-0.118966,3.770404,-9.439028
19.92381,3.036704,5.772926,-9.561586,-0.517914,3.643357,-9.176854
19.957138,2.45609,5.003462,-9.138395,-0.417953,3.440591,-9.14498
19.990558,0.923447,2.88766,-9.959337,-0.33101,3.386719,-9.265143
20.023811,3.753045,4.097673,-16.541681,-0.450126,3.447923,-9.165182
20.057139,3.652186,-0.555026,-7.280129,-0.486489,3.421586,-9.126274
20.090471,4.48031,2.034695,-9.465515,-0.367972,3.342126,-9.24539
20.123807,4.045148,1.805442,-7.301528,-0.430672,3.293192,-9.338318
20.157212,2.580742,2.952605,-8.977679,-0.578969,3.459895,-8.972292
20.190512,1.486104,3.057056,-8.397663,-0.399547,3.344221,-9.177153
20.223676,1.033883,4.215741,-9.549764,-0.439501,3.344221,-9.133457
20.256837,1.629911,4.327225,-9.515346,-0.497413,3.385223,-9.068662
20.289742,2.91265,4.482704,-10.497752,-0.459703,3.312047,-9.034244
20.323804,1.580828,4.05293,-9.125825,-0.572235,3.351254,-9.106671
20.357122,2.176557,3.891016,-9.800566,-0.537817,3.36562,-9.171317
20.390476,1.605818,3.454208,-9.713922,-0.447283,3.389113,-9.206633
20.423797,1.501817,3.46199,-9.658105,-0.433965,3.389113,-9.188526
20.45712,0.801637,4.053678,-9.427805,-0.389521,3.420838,-9.224889
20.490473,0.371115,3.574671,-7.237331,-0.524349,3.415002,-9.181044
20.523872,1.048847,3.387018,-6.565734,-0.3771,3.470968,-9.223842
20.557121,2.154858,3.731945,-5.305591,-0.37321,3.456153,-9.267088
20.590484,1.612403,8.902558,-10.797487,-0.405832,3.5205,-9.345202
20.62381,0.272051,10.966134,-2.403266,0.03367,3.702615,-9.72724
20.657573,-3.890118,28.984642,-7.89576,-0.141562,3.745413,-9.80296
20.69055,0.108341,-1.82729,-7.902794,-0.044743,3.996065,-10.447771
20.723828,1.279298,3.326114,-10.001237,-2.205587,3.081448,-11.735449
20.757434,1.266578,3.209392,-9.594657,-3.36547,-2.047564,-13.758921
20.789576,1.385694,2.886463,-9.851444,-2.401769,4.695945,-15.066501
20.823806,1.314015,2.968018,-9.431097,-0.272799,1.84809,-13.024473
20.857133,1.302043,2.917589,-9.378423,-4.275898,3.921094,-12.934388
20.890478,1.27421,2.94632,-9.385157,-9.519985,2.840073,-18.280382
20.923805,1.460066,2.860874,-10.071868,-7.857901,-3.869168,-8.347832
20.95713,1.343943,2.97146,-9.563681,-2.559643,0.789815,-8.835069
20.990472,1.287378,2.905019,-9.364356,-4.27919,1.426546,-6.846165
21.02381,1.318504,2.973854,-9.317967,-2.595108,3.546388,-10.114367
21.057139,1.368485,2.915643,-9.332931,-2.710932,5.340906,-14.259776
21.090477,1.288126,2.915643,-9.241499,-9.314525,7.884687,-15.322989
21.123833,1.34948,2.81209,-9.239554,2.005365,50.471872,42.949471
21.157119,1.333618,2.929111,-9.53869,18.520709,44.045456,-4.242976
21.190471,1.448095,2.926567,-9.366451,-0.676536,-0.404036,-14.55966
21.223825,1.421608,2.86671,-9.703896,-1.014579,3.203855,-8.270915
21.257142,0.927786,2.00731,-9.110113,-1.371478,3.45331,-8.816065
21.290512,0.283124,1.846744,-9.013294,-0.698533,3.881588,-8.871881
21.323888,1.703386,4.799049,-9.820917,-0.551883,3.655029,-9.040529
21.357137,2.740411,4.737546,-9.490056,-0.101458,3.573025,-9.31243
21.389739,1.409637,4.036768,-9.346698,-0.263671,3.564345,-9.236412
21.423808,1.214801,1.044059,-10.944137,-0.60336,3.492367,-9.017783
21.457139,3.563447,2.389798,-13.902728,-0.551584,3.563747,-9.050256
21.490464,4.323783,0.667408,-8.654899,-0.459853,3.521697,-9.120438
21.523807,4.672751,2.333831,-9.587025,-0.525845,3.597117,-9.020626
21.557143,3.544443,2.427658,-8.677944,-0.443242,3.558509,-9.088564
21.590473,1.842105,2.427508,-8.382848,-0.522553,3.550129,-9.097543
21.623805,1.104515,3.174077,-10.18021,-0.414661,3.539355,-9.144232
21.657144,0.965496,3.662212,-9.648379,-0.403138,3.437897,-9.116099
21.69047,0.504596,3.518255,-8.67959,-0.374257,3.39884,-9.188227
21.723804,1.5925,3.669095,-9.977593,-0.377848,3.367715,-9.176105
21.757161,1.146564,4.691905,-10.827266,-0.346872,3.402432,-9.162937
21.790471,0.778892,4.496471,-9.023619,-0.341635,3.348111,-9.223243
21.823812,1.06471,4.618281,-9.321708,-0.369468,3.343921,-9.227134
21.857139,0.618624,3.051519,-7.02828,-0.321283,3.354097,-9.222794
21.890554,0.764227,3.36966,-8.20193,-0.304673,3.421885,-9.172813
21.923722,2.432745,3.955512,-9.218604,-0.250951,3.426225,-9.332782
21.957141,2.019731,6.08134,-8.61255,-0.261726,3.423232,-9.302105
21.990478,-2.105327,8.215847,-3.794047,-0.129142,3.592029,-9.375879
22.023804,-1.257599,21.139012,-3.640813,-0.332357,3.571379,-9.527617
22.05714,15.090294,16.307639,-16.284894,0.083351,3.740625,-9.746844
22.090512,-2.552759,-0.458506,-12.421113,0.358395,3.886078,-11.156929
22.123795,0.636731,3.843429,-9.496641,-3.224357,1.636495,-12.801655
22.157156,0.950382,2.855786,-9.117894,3.440591,-1.380157,-12.709924
22.190475,1.339155,2.740262,-9.39638,1.188315,1.9277,-12.305439
22.223804,1.407691,3.250095,-9.490206,-0.721578,4.234297,-11.169499
22.257161,1.305784,2.922078,-9.298962,-7.303923,11.57159,-23.62907
22.290477,1.312369,2.895441,-9.263048,-10.249045,-2.514002,-10.44822
22.323806,1.394373,2.978942,-9.579393,-0.91776,1.207319,-9.565327
22.357137,1.331523,2.92522,-9.285195,-4.15753,1.240989,-7.093076
22.390546,1.322245,2.911154,-9.190022,-2.451002,2.130916,-7.750008
22.423805,1.396019,3.018298,-9.324402,-0.537667,3.841035,-11.338745
22.457145,1.34529,3.060647,-9.361962,-0.498161,4.444545,-13.44901
22.490449,1.305784,3.057056,-9.167725,-2.303155,4.119072,-12.935885
22.523781,1.440164,2.853841,-9.635809,2.278015,23.693566,25.832263
22.556395,1.35771,2.784107,-9.459829,20.293679,41.38241,14.503394
22.590472,1.479221,2.700906,-9.53899,-1.190709,-7.666807,-14.588092
22.623829,1.507204,3.230642,-9.644638,-1.920518,2.875689,-10.887422
22.657139,0.300034,1.871285,-9.109065,-1.125315,2.887361,-8.456323
22.690458,1.929197,3.246953,-9.83648,-0.803583,3.518555,-9.097094
22.723809,1.93608,4.891978,-9.423615,-0.839198,3.502692,-9.099039
22.757145,2.327097,4.456367,-10.019643,-0.618774,3.325814,-9.189124
22.79047,0.417504,1.954786,-10.709197,-0.700179,3.453161,-9.222046
22.823805,3.350955,1.729274,-13.429108,-0.745072,3.489225,-9.157101
22.857145,1.728526,0.375454,-7.02828,-0.726367,3.294389,-9.093054
22.890473,3.546538,1.156291,-8.800352,-0.798195,3.426075,-9.075545
22.923835,3.768458,1.774466,-9.272625,-0.76288,3.445978,-9.163236
22.957138,2.429753,2.126426,-8.737053,-0.762132,3.332249,-9.178051
22.990469,1.836568,2.988819,-9.191519,-0.807623,3.326712,-9.177153
23.023819,1.323143,3.884432,-8.769376,-0.765873,3.366517,-9.277114
23.057137,1.037923,4.33755,-9.279958,-0.80059,3.217174,-9.099039
23.090474,1.010539,4.192098,-8.972142,-0.778143,3.413056,-9.151714
23.123782,2.614412,4.987749,-10.419788,-0.76707,3.36966,-9.128968
23.157162,2.018983,4.654195,-8.794666,-0.944397,3.363973,-9.047861
23.190573,2.30929,4.280088,-8.623175,-0.902646,3.483089,-9.044569
23.223794,1.570054,4.726622,-9.251526,-0.840096,3.435802,-8.954784
23.257141,0.67459,3.96464,-7.669201,-0.95966,3.496108,-9.058785
23.290463,1.03508,3.623305,-8.688269,-0.767519,3.526635,-9.161889
23.323787,1.701141,4.041856,-9.158897,-0.729809,3.49521,-9.165182
23.357154,1.909444,3.440291,-7.540059,-0.790264,3.484735,-9.131063
23.390477,2.259908,4.902303,-7.595277,-0.832913,3.431013,-9.150367
23.424281,-1.728526,6.122342,-3.541749,-0.714096,3.535764,-9.227583
23.457222,-3.248449,28.023485,-15.922907,-0.567596,3.596219,-9.313927
23.4905,-3.124545,14.046086,-7.694191,-0.608299,3.659668,-9.431247
23.523987,1.238894,0.730557,-6.426117,-0.621318,3.863931,-9.79862
23.557181,1.356214,3.222112,-10.28077,-0.548591,4.54316,-10.774143
23.59047,1.489696,3.278827,-9.808197,-3.498502,2.026315,-12.269375
23.62377,1.432682,3.127687,-9.177452,0.205011,3.480396,-13.010556
23.657174,1.430437,3.184252,-9.604982,1.452434,2.407755,-13.753534
23.689824,1.37881,2.98418,-9.422717,-0.497413,4.342189,-13.351293
23.723808,1.351725,3.018747,-9.317967,-7.092627,9.050405,-25.04993
23.756354,1.408888,3.049424,-9.335625,-7.879749,-5.468701,-13.103934
23.790473,1.454829,3.081747,-9.744,-1.873829,-4.997775,-9.595854
23.823807,1.33706,2.997947,-9.41748,-2.626832,-0.32682,-9.311981
23.857144,1.371328,3.128884,-9.354181,-3.318632,1.664628,-9.91594
23.890473,1.368485,3.073816,-9.414786,-2.87943,3.366517,-11.952132
23.923231,1.385694,3.013809,-9.349841,-6.236669,8.267474,-16.27367
23.956657,1.339604,3.003633,-9.375879,-6.169629,14.72337,-6.959145
23.989991,1.407093,3.290798,-9.770787,10.911964,55.170811,8.707274
24.023336,1.553593,2.792188,-10.053612,19.223881,61.278936,-17.876197
24.056652,2.054598,2.786052,-10.501343,-0.812561,-3.768009,-5.061972
24.089992,0.613985,0.109838,-9.222046,1.248471,1.425349,-12.123922
24.123339,2.323656,4.750266,-10.80048,1.273761,8.234851,-10.086234
24.156652,2.926567,5.375624,-10.332995,-0.257685,3.446576,-9.339815
24.190004,1.795416,1.413677,-13.774933,-0.185258,3.299178,-9.250777
